SAP_HR_NUMBER;EMPLOYEE_GROUP;EMPLOYMENT_STATUS;AVAILABILITY_STATUS;AVAILABILITY_REASON;KAPIS_KEY;COMPANY_CODE;EMPLOYMENT_COMPANY;EMPLOYMENT_LOCATION;EMPLOYMENT_BUSINESS_UNIT;EMPLOYMENT_DIVISION;DEPARTMENT;DEPARTMENT_NAME;WORKING_COMPANY;WORKING_LOCATION;WORKING_DIVISION;WORKING_BUSINESS_UNIT;SHARED_SERVICE;SHARED_SERVICE_FUNCTION;POSITION;MANAGER;HRBP;COST_CENTER;START_DATE;END_DATE;EADS_CONTRACT_STATUS;PRIMARY_PIR;PREFERRED_LANGUAGE;COMPANY_CAR_CODE;COMPANY_COUNTRY;PERSONAL_SUBAREA;PERSONAL_SUBAREA_LABEL;PERSONAL_AREA;PERSONAL_AREA_LABEL;ORGANIZATIONAL_UNIT;WORKINGCOUNTRY;TEMPORARY_AGENCY;CORPID_ITERATION_NUMBER;WORKFORCEID;CLOCKNUMBER;BAND;JOB_TITLE;CORPORATE_ID;LAST_NAME;ICAO_LAST_NAME;BIRTH_NAME;FIRST_NAME;ICAO_FIRST_NAME;PRIMARY_LAST_NAME;SECOND_LAST_NAME;PREFIX;TITLE;PLACE_OF_BIRTH;DATE_OF_BIRTH;GENDER;NATIONALITY;ADDITIONAL_NATIONALITIES;INITIALS;GENDER_TITLE;PREFERRED_NAME;KPI_EADS_ID;KPI_EPS_CREATION;KPI_HRBP_SENT;EMPLOYMENT_SUB_BU;WORKING_SUB_BU;EEDB_SIGLUM;PRESUMED_LEAVE;Root Function
08011691;A;Active;NOAU;;3631;AIRB;;Filton;AI;AI;XTUDE;Engineering Transf with DC Home;5405;Bremen;AI;AI;0;;66100184;;00000000;X93;03.07.2000;;1;1;EN;;GB;0601;AG Filton;AG01;FILTON;10013852;DE;;2;;B0492;ZRO;Transfer Out;102013;ALIR_File3_5;ALIR_File3_5;;Armand;ARMAND;ALIR_File3_5;;;;France;06.05.1976;1;FR;;XFM;Mr;Xavier;27.03.2006;04.03.2004;0,0000000;;;;;09999999
01053589;B;Active;AVAI;;5405;54;;Hamburg;AI;AI;QDZI2;Quality SA Customer Team & Secondment;5405;Hamburg;AI;AI;0;CEO;12149899;99024863;27721056;0000990250;01.12.2013;;1;1;EN;;DE;0100;AD Finkenwerder;AD10;AD HAMBURG;71006302;DE;;2;01053589;;ZRO;Aircraft Quality Line Side;165262;ALIR_File4_1;ALIR_File4_1;;Armand;ARMAND;ALIR_File4_1;;;;Blois;30.05.1965;1;FR;;;Mr;;14.11.2013;13.11.2013;0,0000000;;;;;00000012
01025692;1;Active;AVAI;;5405;54;;Hamburg;AI;AI;BSEMA1;A320 Family MAP HAM Systems;5405;Hamburg;AI;AI;0;CEO;10195906;01044428;99024863;0000470201;01.06.2013;;1;1;FR;;DE;0100;AD Finkenwerder;AD10;AD HAMBURG;10045762;;;2;01025692;;ZRO;MAP & Engineering Support - Systems;165388;ALIR_File4_2;ALIR_File4_2;;Armand;ARMAND;ALIR_File4_2;;;;Saint Cloud;03.05.1979;1;FR;;;Mr;;04.07.2013;16.05.2008;0,0000000;;;;;00000025
01044428;1;Active;AVAI;;5405;54;;Hamburg;AI;AI;BSEMA1;A320 Family MAP HAM Systems;5405;Hamburg;AI;AI;0;CEO;80108735;01564023;99024863;0000470201;01.12.2011;;1;1;EN;;DE;0100;AD Finkenwerder;AD10;AD HAMBURG;10045762;;;2;01044428;;MNR;HO A320 Family MAP HAM Systems;169870;ALIR_File4_3;ALIR_File4_3;ALIR_File4_3;Armand;ARMAND;ALIR_File4_3;;;;Paris;26.01.1975;1;FR;;;Mr;;24.11.2011;15.11.2011;0,0000000;;;;;00000025
27485514;7;Active;NOAC;;1161;1161;;Augsburg;AI;AI;PSQW1;Quality Incoming Inspection AUG;1161;Augsburg;AI;AI;0;;10434146;27504040;27715326;0000202417;16.12.2013;;1;1;DE;;DE;B861;Augsburg;YDDA;Premium AEROTEC GmbH;71203026;;;1;27485514;;ZRO;Aircraft Quality Line Side;415246;ALIR_File4_4;ALIR_File4_4;;Armand;ARMAND;ALIR_File4_4;;;;Augsburg;22.06.1992;2;DE;;;Mrs;;17.01.2014;12.12.2013;0,0000000;PA;PA;;31.03.2019;00000012
27485475;7;Active;NOAC;;1161;1161;;Augsburg;AI;AI;PQAT4;QM Materials Testing Metallic Parts;1161;Augsburg;AI;AI;0;;27485514;27485514;27485514;27485514;10.12.2013;;1;1;DE;;DE;B861;Augsburg;YDDA;Premium AEROTEC GmbH;71203036;;;1;27485475;;ZRO;Non destructive test performer;415263;ALIR_File4_5;ALIR_File4_5;;Armand;ARMAND;ALIR_File4_5;;;;Göttingen;12.09.1977;1;HR;;;Mr;;17.01.2014;09.12.2013;0,0000000;PA;PA;;31.03.2019;00000012
27485504;7;Active;NOAC;;1161;1161;;Augsburg;AI;AI;POAY22;A400M Sect. 15/17/18;1161;Augsburg;AI;AI;0;;10434381;27485514;27425421;0000101260;16.12.2013;;1;1;DE;;DE;B869;Lagerlechfeld;YDDA;Premium AEROTEC GmbH;71203492;;;1;27485504;;ZRO;A/C Structure Assembly;415288;ALIR_File4_6;ALIR_File4_6;;Armand;ARMAND;ALIR_File4_6;;;;Augsburg;02.12.1984;1;DE;;;Mr;;17.01.2014;11.12.2013;0,0000000;PA;PA;;31.03.2019;00000012
00013369;G;Active;NOAU;;2769;BA01;;Toulouse;AI;AI;ESCMA;Assembly Technology;1568;Herndon, VA;AI;AI;0;CEO;10341655;08010912;00101137;F05;01.08.2005;;1;1;FR;;FR;0003;Saint-Martin;AF01;TOULOUSE;66050549;US;;1;13369;;MNR;Assignmt Out with LC Materials & Process;160836;ALIR_File5_1;ALIR_File5_1;ALIR_File5_1;Armand;ARMAND;ALIR_File5_1;;;;LILLE;25.09.1972;1;FR;;;Mr;;14.11.2005;24.11.2003;0,0000000;;;;;00000010
00027652;A;Active;NOAU;;2769;BA01;;Toulouse;AI;AI;XTA;Transf with DC Home from A-F;3631;Bristol;AI;AI;0;;10398138;;00000000;0000000002;02.07.2001;;1;1;FR;;FR;0003;Saint-Martin;AF01;TOULOUSE;10010901;GB;;1;27652;;MNR;Generic Position Transfer OUT from AF;160838;ALIR_File5_2;ALIR_File5_2;ALIR_File5_2;Armand;ARMAND;ALIR_File5_2;;;;MARSEILLE;19.09.1975;1;FR;;;Mr;;14.11.2005;24.11.2003;0,0000000;;;;;09999999
00031886;1;Active;AVAI;;2769;BA01;;Toulouse;AI;AI;DZWSI1;A350 Elec.Sec.UAP;2769;Toulouse;AI;AI;0;CEO;10353365;00075866;00100151;0000000126;02.12.2002;;1;1;FR;;FR;0002;Louis Breguet;AF01;TOULOUSE;10042993;;;1;31886;;ZRO;HO A350 Elec.Sec.UAP;160854;ALIR_File5_3;ALIR_File5_3;ALIR_File5_3;ARMAND;ARMAND;ALIR_File5_3;;;;TOULOUSE;24.10.1968;1;FR;;;Mr;;14.11.2005;24.11.2003;0,0000000;;;;;00000012
43229739;1;Active;AVAI;;1128;ACJC;;Toulouse;AI;AI;AJBS;Customers Services;1128;Toulouse;AI;AI;0;;12149776;43229646;00000000;0000003560;13.06.2017;;1;1;FR;;FR;A001;Toulouse;AFJ1;Airbus Interiors Serv Toulouse;12002780;;;1;43229739;;ZRO;CAMO SUPPORT;420106;ALIR_File6_1;ALIR_File6_1;ALIR_File6_1;Armand;ARMAND;ALIR_File6_1;;;;BLOIS;17.09.1973;1;FR;;;Mr;;15.04.2014;14.04.2014;0,0000000;;;;30.04.2018;00000013
43229410;1;Active;AVAI;;1128;ACJC;;Toulouse;AI;AI;AJEC;Cabin Engineering;1128;Toulouse;AI;AI;0;;71403016;43229699;00000000;0000003211;26.07.2004;;1;1;FR;;FR;A001;Toulouse;AFJ1;Airbus Interiors Serv Toulouse;71403015;;;1;0029410;;MNR;Cabin Engineering;146247;ALIR_File6_2;ALIR_File6_2;ALIR_File6_2;Armand;ARMAND;ALIR_File6_2;;;;TOULOUSE;18.01.1976;1;FR;;;Mr;;07.03.2009;22.12.2008;0,0000000;;;;;00000013
43229506;1;Active;NOAP;;1128;ACJC;;Toulouse;AI;AI;AJI;Industry;1128;Toulouse;AI;AI;0;;71403165;99051342;00000000;0000003515;01.07.2009;;1;1;FR;;FR;A001;Toulouse;AFJ1;Airbus Interiors Serv Toulouse;71403023;;;2;43229506;;ZRO;Cabine Products;148352;ALIR_File6_3;ALIR_File6_3;ALIR_File6_3;Armand;ARMAND;ALIR_File6_3;;;;BOUGUENAIS;07.05.1959;1;FR;;;Mr;;05.08.2009;03.07.2009;0,0000000;;;;;00000013
43224032;1;Active;AVAI;;1128;ACJC;;Toulouse;AI;AI;AJET;Technical Project Development;1128;Toulouse;AI;AI;0;;71403015;99051342;00000000;0000003210;01.09.2004;;1;1;FR;;FR;A001;Toulouse;AFJ1;Airbus Interiors Serv Toulouse;71403019;;;3;0024032;;MNR;Technical Project Engineering;219217;ALIR_File6_4;ALIR_File6_4;ALIR_File6_4;Armand;ARMAND;ALIR_File6_4;;;;TOULOUSE;20.07.1984;1;FR;;;Mr;;10.03.2009;22.12.2008;0,0000000;;;;;00000013
99010823;1;Active;AVAI;;1507;1507;;Dublin;AI;AI;AFSCC;Contracts;1507;Dublin;AI;AI;0;;71006484;99051342;00000000;EEDB_CC;13.02.2006;;1;1;EN;;IE;AX51;Dublin;AX51;AI Financial Services ULtd- IE;12007603;;;1;;;ZRO;Contracts Manager - Services;249160;ALIR_File7_1;ALIR_File7_1;;Armand;ARMAND;ALIR_File7_1;;;;;16.11.1981;2;IE;;;Miss;;20.09.2008;20.09.2008;0,0000000;;;;;00000013
99024311;1;Active;AVAI;;1507;1507;;Dublin;AI;AI;AFSC;Corporate Affairs;1507;Dublin;AI;AI;0;;71006487;99001103;00000000;EEDB_CC;15.01.2008;;1;1;EN;;IE;AX51;Dublin;AX51;AI Financial Services ULtd- IE;12007602;;;1;;;ZRO;Receptionist - Secretary;307528;ALIR_File7_2;ALIR_File7_2;;Armand;ARMAND;ALIR_File7_2;;;;;17.11.1981;2;IE;;;Miss;;01.10.2009;01.10.2009;0,0000000;;;;;00000013
99024313;1;Active;AVAI;;1507;1507;;Dublin;AI;AI;AFSCC;Contracts;1507;Dublin;AI;AI;0;;71006488;99001211;00000000;EEDB_CC;21.07.2008;;1;1;EN;;IE;AX51;Dublin;AX51;AI Financial Services ULtd- IE;12007603;;;1;;;ZRO;Guarantees & Contracts Manager - Service;307530;ALIR_File7_3;ALIR_File7_3;;Armand;ARMAND;ALIR_File7_3;;;;;28.06.1978;1;IE;;;Mr;;01.10.2009;01.10.2009;0,0000000;;;;;00000013
27717425;1;Active;AVAI;;1123;3200;;Friedrichshafen;AD;AD;TESOF1-TL2;TL2 OPS/FDIR;1123;Friedrichshafen;AD;AD;0;;10278262;27402813;27414984;0000005152;01.09.2009;;1;1;DE;;DE;A831;Immenstaad;SD31;Airbus Defence and Space GmbH;71120264;;;1;27717425;;ZRO;System Architecture & IV&V;307629;ALIR_File9_1;ALIR_File9_1;;Armand;ARMAND;ALIR_File9_1;;;;Pescara;04.06.1973;1;IT;;;Mr;;09.10.2009;30.06.2009;0,0000000;AS;AS;;;00000010
27718443;1;Active;AVAI;;1123;3200;;Ottobrunn;AD;AD;TETR;Regulatory Compliance;1123;Ottobrunn;AD;AD;0;;10282257;27425169;27473869;0000004280;01.09.2009;;1;1;DE;;DE;B843;Taufkirchen;SD31;Airbus Defence and Space GmbH;71120347;DE;;1;27718443;;ZRO;Ethics & Compliance Programme;307740;ALIR_File9_2;ALIR_File9_2;;Armand;ARMAND;ALIR_File9_2;;;;Colmar;25.03.1980;1;FR;;;Mr;;09.10.2009;17.08.2009;0,0000000;AS;AS;;;00000010
27717419;1;Active;AVAI;;1123;3200;;Ottobrunn;AD;AD;TFS;Space Systems F&C;1123;Ottobrunn;AD;AD;0;;12045625;42800180;27709244;0000004231;01.09.2009;;1;1;DE;;DE;B843;Taufkirchen;SD31;Airbus Defence and Space GmbH;10050272;;;1;27717419;;ZRO;Program & Project Commercial/Controlling;307969;ALIR_File9_3;ALIR_File9_3;;Armand;ARMAND;ALIR_File9_3;;;;Göttingen;04.07.1989;1;DE;;;Mr;;09.10.2009;30.06.2009;0,0000000;AS;AS;;;00000002
99024863;1;Active;AVAI;;1027;1027;;Leiden;AD;AD;TSPB-TL3;TL3 Supply Chain Management;1027;Leiden;AD;AD;0;;71117251;99024863;00000000;EEDB_CC;01.09.2009;;1;1;EN;;NL;SX01;Leiden;SX01;Airbus DS Netherlands - Leiden;71121194;;;1;;;ZRO;Manufacturing Engineer;317525;ALIR_File9_4;ALIR_File9_4;ALIR_File9_4;Armand;ARMAND;ALIR_File9_4;;;;;30.10.1981;1;NL;;;Mr;;12.01.2010;12.01.2010;0,0000000;AS;AS;;;00000010
99026123;1;Active;AVAI;;1027;1027;;Leiden;AD;AD;TSPMH1-TL2;Testing LDN;1027;Leiden;AD;AD;0;;71117241;99024863;00000000;EEDB_CC;01.01.2010;;1;1;EN;;NL;SX01;Leiden;SX01;Airbus DS Netherlands - Leiden;12008078;;;1;;;ZRO;Engineer;329888;ALIR_File9_5;ALIR_File9_5;ALIR_File9_5;Armand;ARMAND;ALIR_File9_5;;van;;;03.04.1987;1;NL;;;Mr;;01.06.2010;01.06.2010;0,0000000;AS;AS;;;00000010
99026121;1;Active;AVAI;;1027;1027;;Leiden;AD;AD;TOQSP6;Solar Array Syst & Serv Quality LEI;1027;Leiden;AD;AD;0;;71117283;99022422;99014909;EEDB_CC;01.04.2010;;1;1;EN;;NL;SX01;Leiden;SX01;Airbus DS Netherlands - Leiden;71117738;;;1;;;ZRO;Product Assurance Engineer;329893;ALIR_File9_6;ALIR_File9_6;ALIR_File9_6;Armand;ARMAND;ALIR_File9_6;;;;;09.02.1971;1;NL;;;Mr;;01.06.2010;01.06.2010;0,0000000;AS;AS;;;00000015
40806811;1;Active;AVAI;;1466;E010;;Marignane;EC;EC;ETZMSC;COMBAT SYSTEMS;1466;Marignane;EC;EC;0;CEO;10319072;40821957;40800127;X0Y8E;01.06.2010;;1;1;FR;;FR;E001;Marignane;EFE1;Airbus Helicopters Marignane;71302575;;;1;0806811;;MNR;Sub-syst/Eq/Comp/Mod.Develpt.Engineering;329911;ALIR_File9_7;ALIR_File9_7;ALIR_File9_7;Armand;ARMAND;ALIR_File9_7;;;;CHATEAURENARD;03.10.1980;1;FR;;;Mr;;01.06.2010;15.04.2010;0,0000000;;;;;00000010
40806832;1;Active;AVAI;;1466;E010;;Marignane;EC;EC;ETZIHG;TIGER & NH90 ELECTRICAL INTEGRATION;1466;Marignane;EC;EC;0;CEO;10297328;40863868;40800127;X0F1A;01.06.2010;;1;1;FR;;FR;E001;Marignane;EFE1;Airbus Helicopters Marignane;12000355;;;1;0806832;;ZRO;Elec. System Install. Design Engineering;329913;ALIR_File9_8;ALIR_File9_8;ALIR_File9_8;Armand;ARMAND;ALIR_File9_8;;;;PUYRICARD;26.07.1976;1;FR;;;Mr;;01.06.2010;16.04.2010;0,0000000;;;;;00000010
40806925;7;Active;NOAC;;1466;E010;;Marignane;EC;EC;EDHQSB;INSPECTION ASSEMBLY LINE 1 SUPER PUMA MA;1466;Marignane;EC;EC;0;CEO;12145295;40861910;40831350;X0F27;22.01.2018;;1;1;FR;;FR;E001;Marignane;EFE1;Airbus Helicopters Marignane;71370376;;;1;0806925;;ZRO;Quality Inspector FAL;329917;ALIR_File9_9;ALIR_File9_9;ALIR_File9_9;Armand;ARMAND;ALIR_File9_9;;;;SERNHAC;05.04.1960;1;FR;;;Mr;;01.06.2010;25.05.2010;0,0000000;;;;30.04.2018;00000012
27717425;1;Active;AVAI;;1123;3200;;Friedrichshafen;AD;AD;TESOF1-TL2;TL2 OPS/FDIR;1123;Friedrichshafen;AD;AD;0;;10278262;27402813;27414984;0000005152;01.09.2009;;0;0;DE;;DE;A831;Immenstaad;SD31;Airbus Defence and Space GmbH;71120264;;;1;27717425;;ZRO;System Architecture & IV&V;307629;ALIR_File10_1;ALIR_File10_1;;Armand;ARMAND;ALIR_File10_1;;;;Pescara;04.06.1973;1;IT;;;Mr;;09.10.2009;30.06.2009;0,0000000;AS;AS;;;00000010
99024863;1;Active;AVAI;;1027;1027;;Leiden;AD;AD;TSPB-TL3;TL3 Supply Chain Management;1027;Leiden;AD;AD;0;;71117251;99014582;00000000;EEDB_CC;01.09.2009;;0;0;EN;;NL;SX01;Leiden;SX01;Airbus DS Netherlands - Leiden;71121194;;;1;;;ZRO;Manufacturing Engineer;317525;ALIR_File10_2;ALIR_File10_2;ALIR_File10_2;Armand;ARMAND;ALIR_File10_2;;;;;30.10.1981;1;NL;;;Mr;;12.01.2010;12.01.2010;0,0000000;AS;AS;;;00000010
40806811;1;Active;AVAI;;1466;E010;;Marignane;EC;EC;ETZMSC;COMBAT SYSTEMS;1466;Marignane;EC;EC;0;CEO;10319072;40806925;40800127;X0Y8E;01.06.2010;;0;0;FR;;FR;E001;Marignane;EFE1;Airbus Helicopters Marignane;71302575;;;1;0806811;;MNR;Sub-syst/Eq/Comp/Mod.Develpt.Engineering;329911;ALIR_File10_3;ALIR_File10_3;ALIR_File10_3;Armand;ARMAND;ALIR_File10_3;;;;CHATEAURENARD;03.10.1980;1;FR;;;Mr;;01.06.2010;15.04.2010;0,0000000;;;;;00000010
99044616;1;Active;AVAI;;1442;1442;;Mexico;EC;EC;EBLMTH;HELIESCUELA MX;1442;Mexico;EC;EC;0;CEO;71005790;99044616;00000000;EEDB_CC;04.08.2009;;1;1;EN;;MX;EX50;MEXICO;EX50;HELIESCUELA;71005825;;;1;;;ZRO;SECRETARY-ASSISTANT;402312;ALIR_File10_4;ALIR_File10_4;ALIR_File10_4;Armand;ARMAND;ALIR_File10_4;;;;Veracruz;20.11.1982;2;MX;;;;;02.05.2013;02.05.2013;0,0000000;;;;;00000023
99044617;1;Active;AVAI;;1442;1442;;Mexico;EC;EC;EBLMTH;HELIESCUELA MX;1442;Mexico;EC;EC;0;CEO;71005807;99044616;00000000;EEDB_CC;05.08.2009;;1;1;EN;;MX;EX50;MEXICO;EX50;HELIESCUELA;71005825;;;1;;;ZRO;AIRCRAFT PILOT;402313;ALIR_File10_5;ALIR_File10_5;ALIR_File10_5;Armand;ARMAND;ALIR_File10_5;;;;Distrito Federal;05.07.1971;1;MX;;;Mr;;02.05.2013;02.05.2013;0,0000000;;;;;00000023
99063529;1;Active;AVAI;;1093;1093;;Montevideo;EC;EC;EBLCB;Commercial & Logistic - CL/CS;1093;Santiago de Chile;EC;EC;0;CEO;40806801;40806801;40806801;EEDB_CC;01.12.2016;;1;1;EN;;UY;EX20;EC Montevideo;EX20;AH Cono Sur - Montevideo;71005839;;;5;;;ZRO;Sales;413657;ALIR_File10_6;ALIR_File10_6;;Armand;ALIR_File10_6;Armand;;;;TOULOUSE;15.03.1990;1;FR;;;Mr;;11.01.2017;11.01.2017;0,0000000;;;;;00000023
99051342;1;Active;AVAI;;1093;1093;;Montevideo;EC;EC;EBLCFF;Accounting Treasury & Int. Ctrl CL/CS;1093;Santiago de Chile;EC;EC;0;CEO;40806801;40806801;40806801;EEDB_CC;01.09.2014;;1;1;EN;;UY;EX20;EC Montevideo;EX20;AH Cono Sur - Montevideo;71005842;;;1;;;ZRO;Accountant;427916;ALIR_File10_7;ALIR_File10_7;;Armand;ARMAND;ALIR_File10_7;;;;;29.05.1986;1;UY;;;Mr;;01.10.2014;01.10.2014;0,0000000;;;;;00000023
99050001;7;Active;NOAC;;1466;E010;;Marignane;EC;EC;EDHQSB;INSPECTION ASSEMBLY LINE 1 SUPER PUMA MA;1466;Marignane;EC;EC;0;CEO;12145295;40861910;40831350;X0F27;22.01.2018;;1;1;FR;;FR;E001;Marignane;EFE1;Airbus Helicopters Marignane;71370376;;;1;0806925;;ZRO;Quality Inspector FAL;328801;PROCIR1;PROCIR1;PROCIR1;Armand;ARMAND;PROCIR1;;;;SERNHAC;05.04.1960;1;FR;;;Mr;;01.06.2010;25.05.2010;0,0000000;;;;30.04.2018;00000012
99050002;1;Active;AVAI;;1123;3200;;Friedrichshafen;AD;AD;TESOF1-TL2;TL2 OPS/FDIR;1123;Friedrichshafen;AD;AD;0;;10278262;27402813;27414984;0000005152;01.09.2009;;0;0;DE;;DE;A831;Immenstaad;SD31;Airbus Defence and Space GmbH;71120264;;;1;27717425;;ZRO;System Architecture & IV&V;328802;PROCIR2;PROCIR2;;Armand;ARMAND;PROCIR2;;;;Pescara;04.06.1973;1;IT;;;Mr;;09.10.2009;30.06.2009;0,0000000;AS;AS;;;00000010
99050003;1;Active;AVAI;;1027;1027;;Leiden;AD;AD;TSPB-TL3;TL3 Supply Chain Management;1027;Leiden;AD;AD;0;;71117251;99014582;00000000;EEDB_CC;01.09.2009;;0;0;EN;;NL;SX01;Leiden;SX01;Airbus DS Netherlands - Leiden;71121194;;;1;;;ZRO;Manufacturing Engineer;328803;PROCIR3;PROCIR3;PROCIR3;Armand;ARMAND;PROCIR3;;;;;30.10.1981;1;NL;;;Mr;;12.01.2010;12.01.2010;0,0000000;AS;AS;;;00000010
99050004;1;Active;AVAI;;1466;E010;;Marignane;EC;EC;ETZMSC;COMBAT SYSTEMS;1466;Marignane;EC;EC;0;CEO;10319072;40806925;40800127;X0Y8E;01.06.2010;;0;0;FR;;FR;E001;Marignane;EFE1;Airbus Helicopters Marignane;71302575;;;1;0806811;;MNR;Sub-syst/Eq/Comp/Mod.Develpt.Engineering;328804;PROCIR4;PROCIR4;PROCIR4;Armand;ARMAND;PROCIR4;;;;CHATEAURENARD;03.10.1980;1;FR;;;Mr;;01.06.2010;15.04.2010;0,0000000;;;;;00000010
99050005;1;Active;AVAI;;1442;1442;;Mexico;EC;EC;EBLMTH;HELIESCUELA MX;1442;Mexico;EC;EC;0;CEO;71005790;99044616;00000000;EEDB_CC;04.08.2009;;1;1;EN;;MX;EX50;MEXICO;EX50;HELIESCUELA;71005825;;;1;;;ZRO;SECRETARY-ASSISTANT;328805;PROCIR5;PROCIR5;PROCIR5;Armand;ARMAND;PROCIR5;;;;Veracruz;20.11.1982;2;MX;;;;;02.05.2013;02.05.2013;0,0000000;;;;;00000023
99050006;1;Active;AVAI;;1442;1442;;Mexico;EC;EC;EBLMTH;HELIESCUELA MX;1442;Mexico;EC;EC;0;CEO;71005807;99044616;00000000;EEDB_CC;05.08.2009;;1;1;EN;;MX;EX50;MEXICO;EX50;HELIESCUELA;71005825;;;1;;;ZRO;AIRCRAFT PILOT;328806;PROCIR6;PROCIR6;PROCIR6;Armand;ARMAND;PROCIR6;;;;Distrito Federal;05.07.1971;1;MX;;;Mr;;02.05.2013;02.05.2013;0,0000000;;;;;00000023
99050007;1;Active;AVAI;;1093;1093;;Montevideo;EC;EC;EBLCB;Commercial & Logistic - CL/CS;1093;Santiago de Chile;EC;EC;0;CEO;40806801;40806801;40806801;EEDB_CC;01.12.2016;;1;1;EN;;UY;EX20;EC Montevideo;EX20;AH Cono Sur - Montevideo;71005839;;;5;;;ZRO;Sales;328807;PROCIR7;PROCIR7;;Armand;PROCIR7;Armand;;;;TOULOUSE;15.03.1990;1;FR;;;Mr;;11.01.2017;11.01.2017;0,0000000;;;;;00000023
99050008;1;Active;AVAI;;1093;1093;;Montevideo;EC;EC;EBLCFF;Accounting Treasury & Int. Ctrl CL/CS;1093;Santiago de Chile;EC;EC;0;CEO;40806801;40806801;40806801;EEDB_CC;01.09.2014;;1;1;EN;;UY;EX20;EC Montevideo;EX20;AH Cono Sur - Montevideo;71005842;;;1;;;ZRO;Accountant;328808;PROCIR8;PROCIR8;;Armand;ARMAND;PROCIR8;;;;;29.05.1986;1;UY;;;Mr;;01.10.2014;01.10.2014;0,0000000;;;;;00000023
99099131;1;Active;AVAI;;4231;4231;;Columbus;EC;EC;HELICO US;HELICO COLUMBUS;4231;COLUMBUS;EC;EC;0;Share;80115412;1099900;214469;VGU10;01.01.2000;21.12.2018;1;1;IT;CAR_1123;US;Y00M;AIRBUS HELICO US;ZIOID;ISLE JOURDAIN;71001757;US;Temp;1;99099127;clock;EXC;Bundle Manager 10;1099927;VGULIFECYVLE 3;VGULIFECYVLE;VGULIFE;VGU-Blanc;VGU-BLANC;PRIMEVAIRE;SECOND;PREF;titile;TOULOUSE;20.06.1981;2;IT;SP;PS;Mrs;FLEUR;14.11.2005;24.11.2003;0;SG;SG;SGLI;22.10.2018;12
99099132;1;Active;AVAI;;4231;4231;;Columbus;EC;EC;HELICO US;HELICO COLUMBUS;4231;COLUMBUS;EC;EC;0;Share;80115412;1099900;214469;VGU10;01.01.2000;29.11.2018;1;1;IT;CAR_1123;US;Y00M;AIRBUS HELICO US;ZIOID;ISLE JOURDAIN;71001757;US;Temp;1;99099127;clock;EXC;Bundle Manager 10;1099930;VGUBURGER 1;VGUBURGER1;VGUB;VGU-Bacon;VGU-BACON;BURGER1;SECOND 1;BU;title;TOULOUSE;20.06.1981;2;IT;SP;PS;Mrs;FLEUR;14.11.2005;24.11.2003;0;SG;SG;SGLI;22.10.2018;12
99099133;1;Active;AVAI;;4231;4231;;Columbus;EC;EC;HELICO US;HELICO COLUMBUS;4231;COLUMBUS;EC;EC;0;Share;80115412;1099900;214469;VGU10;01.01.2000;27.11.2019;1;1;IT;CAR_1123;US;Y00M;AIRBUS HELICO US;ZIOID;ISLE JOURDAIN;71001757;US;Temp;1;99099127;clock;EXC;Bundle Manager 10;1099931;VGUBURGER 2;VGUBURGER2;VGUBU;VGU-Chevre;VGU-CHEVRE;BURGER2;SECOND 2;BR;title;TOULOUSE;20.06.1981;2;IT;SP;PS;Mrs;FLEUR;14.11.2005;24.11.2003;0;SG;SG;SGLI;22.10.2018;12
99099134;1;Active;AVAI;;4231;4231;;Columbus;EC;EC;HELICO US;HELICO COLUMBUS;4231;COLUMBUS;EC;EC;0;Share;80115412;99099133;214469;VGU10;01.01.2000;27.10.2018;1;1;IT;CAR_1123;US;VGUPERSONAL_AREA;VGUPersonal_AREA_LABEL;ESTABLish;establishment;71001757;US;Temp;1;99099127;clock;EXC;Bundle Manager 10;1099932;VGUBURGER 3;VGUBURGER3;VGUBUR;VGU-Cheddar;VGU-CHEDDAR;BURGER3;SECOND 3;BG;title;TOULOUSE;20.06.1981;2;IT;SP;PS;Mrs;FLEUR;14.11.2005;24.11.2003;0;SG;SG;SGLI;22.10.2018;12
99099135;1;Active;AVAI;;4231;4231;;Columbus;EC;EC;HELICO US;HELICO COLUMBUS;4231;COLUMBUS;EC;EC;0;Share;80115412;40806801;214469;VGU10;01.01.2000;30.11.2018;1;1;IT;CAR_1123;US;Y00M;AIRBUS HELICO US;ZIOID;ISLE JOURDAIN;71001757;US;Temp;1;99099127;clock;EXC;Bundle Manager 10;1099933;VGUBURGER 4;VGUBURGER4;VGUBURG;VGU-Morbier;VGU-MORBIER;BURGER4;SECOND 4;BE;title;TOULOUSE;20.06.1981;2;IT;SP;PS;Mrs;FLEUR;14.11.2005;24.11.2003;0;SG;SG;SGLI;22.10.2018;12
99099136;1;Active;AVAI;;4231;4231;;Columbus;EC;EC;HELICO US;HELICO COLUMBUS;1161;Toulouse;AI;AI;0;Share;80115412;1099900;214469;VGU10;01.01.2000;30.12.2018;1;1;IT;CAR_1123;US;Y00M;AIRBUS HELICO US;ZIOID;ISLE JOURDAIN;71001757;DE;Temp;1;99099135;clock;EXC;Bundle Manager;1099934;VGUPIZZA;VGUPIZZA;VGUPIZ;VGU-REGINA;VGU-REGINA;PIZZA;SECOND;PREF;titile;TOULOUSE;20.06.1981;2;IT;SP;PS;Mrs;FLEUR;14.11.2005;24.11.2003;0;SG;SG;SGLI;22.10.2018;12
